"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년","2학년","3학년","4학년","5학년","6학년","특수학급","순회학급","학급수(계)","학생수(계)","학급당학생수"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001475","황상초등학교","02","공립","N","","2","2","2","2","3","3","2","0","16(2)","328(11)","20.5"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001655","감천초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","44(4)","6.3"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001656","개령서부초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","46(5)","6.6"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001657","개령초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","56(4)","8"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001665","구성초등학교","02","공립","N","","0","0","0","1","1","1","0","0","3(0)","11(0)","3.7"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001669","금릉초등학교","02","공립","N","","2","2","2","2","2","3","1","0","14(1)","269(7)","19.2"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001672","김천다수초등학교","02","공립","N","","1","1","1","1","2","2","1","0","9(1)","155(2)","17.2"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001674","김천동부초등학교","02","공립","N","","2","3","3","3","4","4","3","0","22(3)","436(11)","19.8"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001675","김천모암초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","87(3)","12.4"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001676","김천부곡초등학교","02","공립","N","","4","6","4","5","5","5","1","0","30(1)","737(8)","24.6"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001677","김천서부초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","61(4)","8.7"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001678","김천신일초등학교","02","공립","N","","3","3","3","3","3","3","2","0","20(2)","414(9)","20.7"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001679","김천중앙초등학교","02","공립","N","","1","1","1","1","1","1","2","0","8(2)","79(9)","9.9"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001680","김천초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","108(5)","15.4"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001682","농소초등학교","02","공립","N","","5","5","5","5","4","5","1","0","30(1)","694(6)","23.1"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001685","아천초등학교능치분교장","02","공립","N","","1","0","1","1","1","0","0","0","4(0)","22(0)","5.5"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001686","대덕초등학교","02","공립","N","","0","1","1","1","0","1","0","0","4(0)","18(0)","4.5"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001688","대룡초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","36(5)","5.1"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001696","봉계초등학교","02","공립","N","","1","1","1","1","1","1","2","0","8(2)","79(10)","9.9"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001699","지례초등학교부항분교장","02","공립","N","","0","0","0","1","1","1","0","0","3(0)","9(0)","3"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001705","아천초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","74(0)","12.3"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001706","아포초등학교","02","공립","N","","1","2","2","2","2","2","1","0","12(1)","198(5)","16.5"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001714","운곡초등학교","02","공립","N","","6","6","6","6","5","5","1","0","35(1)","873(6)","24.9"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001715","위량초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","37(0)","6.2"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001721","조마초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","39(3)","5.6"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001724","증산초등학교","02","공립","N","","1","0","0","0","1","1","0","0","3(0)","7(0)","2.3"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001729","지례초등학교","02","공립","N","","0","0","0","1","1","1","0","0","3(0)","14(0)","4.7"
"경상북도교육청","경상북도김천교육지원청","경상북도 김천시","S150001730","직지초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","43(3)","6.1"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001792","가은초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","62(0)","10.3"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001795","가은초등학교희양분교장","02","공립","N","","1","0","0","0","1","0","1","0","3(1)","7(2)","2.3"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001800","농암초등학교","02","공립","N","","0","1","1","1","1","1","1","0","6(1)","23(6)","3.8"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001803","농암초등학교청화분교장","02","공립","N","","0","0","0","1","1","0","0","0","2(0)","8(0)","4"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001804","당포초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","35(3)","5"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001806","동로초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","50(3)","7.1"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001809","동성초등학교","02","공립","N","","0","1","1","1","0","1","1","0","5(1)","18(1)","3.6"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001814","모전초등학교","02","공립","N","","6","6","7","6","6","8","2","0","41(2)","1009(8)","24.6"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001816","문경초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","81(1)","11.6"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001820","산북초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","42(0)","7"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001823","산북초등학교창구분교장","02","공립","N","","0","0","1","0","0","1","0","0","2(0)","4(0)","2"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001824","산양초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","38(3)","5.4"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001831","신기초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","35(2)","5"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001834","영순초등학교","02","공립","N","","1","1","1","1","1","1","2","0","8(2)","42(7)","5.3"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001837","용흥초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","23(0)","3.8"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001842","점촌북초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","46(0)","7.7"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001843","점촌중앙초등학교","02","공립","N","","1","1","1","1","1","1","2","0","8(2)","75(7)","9.4"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001844","점촌초등학교","02","공립","N","","2","2","2","1","2","2","2","0","13(2)","252(9)","19.4"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001850","호계초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","43(0)","7.2"
"경상북도교육청","경상북도문경교육지원청","경상북도 문경시","S150001851","호서남초등학교","02","공립","N","","2","2","3","3","4","4","2","0","20(2)","457(10)","22.9"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001926","내성초등학교","02","공립","N","","2","2","2","2","2","3","1","0","14(1)","243(2)","17.4"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001930","도촌초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","46(0)","7.7"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001932","동양초등학교","02","공립","N","","1","1","1","1","1","0","1","0","6(1)","22(3)","3.7"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001935","명호초등학교","02","공립","N","","1","0","1","1","1","1","1","0","6(1)","36(1)","6"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001939","물야초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","32(0)","5.3"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001945","법전중앙초등학교","02","공립","N","","0","1","1","1","1","1","1","0","6(1)","23(3)","3.8"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001948","봉성초등학교","02","공립","N","","0","1","0","1","1","1","1","0","5(1)","18(2)","3.6"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001949","봉화초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","75(3)","10.7"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001955","상운초등학교","02","공립","N","","1","0","0","0","1","1","1","0","4(1)","10(1)","2.5"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001957","서벽초등학교","02","공립","N","","0","0","1","1","1","1","1","0","5(1)","20(2)","4"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001959","석포초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","90(4)","12.9"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001964","소천초등학교","02","공립","N","","1","0","0","0","1","0","0","0","2(0)","5(0)","2.5"
